Root,ChordType,Index,String1,String2,String3,String4,String5,String6,NumStrings
F#,Dom7,993,0.0,1.0,4.0,6.0,5.0,9.0,6
F#,Dom7,994,0.0,1.0,4.0,9.0,2.0,9.0,6
F#,Dom7,995,6.0,7.0,4.0,6.0,5.0,9.0,6
F#,Dom7,996,6.0,7.0,4.0,9.0,2.0,9.0,6
F#,Dom7,997,6.0,9.0,2.0,6.0,5.0,9.0,6
F#,Dom7,998,6.0,9.0,2.0,9.0,2.0,9.0,6
F#,Dom7,999,0.0,4.0,4.0,3.0,2.0,6.0,6
F#,Dom7,1000,9.0,7.0,4.0,3.0,2.0,6.0,6
F#,Dom7,1001,9.0,9.0,2.0,3.0,2.0,6.0,6
F#,Dom7,1002,9.0,9.0,8.0,6.0,5.0,6.0,6
F#,Dom7,1003,9.0,9.0,8.0,9.0,2.0,6.0,6
F#,Dom7,1004,0.0,4.0,4.0,3.0,5.0,6.0,6
F#,Dom7,1005,9.0,7.0,4.0,3.0,5.0,6.0,6
F#,Dom7,1006,9.0,9.0,2.0,3.0,5.0,6.0,6
F#,Dom7,1007,0.0,7.0,4.0,3.0,2.0,6.0,6
F#,Dom7,1008,0.0,9.0,2.0,3.0,2.0,6.0,6
F#,Dom7,1009,0.0,9.0,8.0,6.0,5.0,6.0,6
F#,Dom7,1010,0.0,9.0,8.0,9.0,2.0,6.0,6
F#,Dom7,1011,0.0,4.0,4.0,3.0,2.0,9.0,6
F#,Dom7,1012,9.0,7.0,4.0,3.0,2.0,9.0,6
F#,Dom7,1013,9.0,9.0,2.0,3.0,2.0,9.0,6
F#,Dom7,1014,9.0,9.0,8.0,6.0,5.0,9.0,6
F#,Dom7,1015,9.0,9.0,8.0,9.0,2.0,9.0,6
F#,Dom7,1016,0.0,4.0,4.0,3.0,2.0,0.0,6
F#,Dom7,1017,9.0,7.0,4.0,3.0,2.0,0.0,6
F#,Dom7,1018,9.0,9.0,2.0,3.0,2.0,0.0,6
F#,Dom7,1019,0.0,4.0,4.0,3.0,5.0,9.0,6
F#,Dom7,1020,9.0,7.0,4.0,3.0,5.0,9.0,6
F#,Dom7,1021,9.0,9.0,2.0,3.0,5.0,9.0,6
F#,Dom7,1022,0.0,7.0,4.0,3.0,2.0,9.0,6
F#,Dom7,1023,0.0,9.0,2.0,3.0,2.0,9.0,6
F#,Dom7,1024,0.0,9.0,8.0,6.0,5.0,9.0,6
F#,Dom7,1025,0.0,9.0,8.0,9.0,2.0,9.0,6
F#,Dom7,1026,0.0,7.0,4.0,3.0,2.0,0.0,6
F#,Dom7,1027,0.0,9.0,2.0,3.0,2.0,0.0,6
F#,Dom7,1028,0.0,7.0,4.0,3.0,5.0,9.0,6
F#,Dom7,1029,0.0,9.0,2.0,3.0,5.0,9.0,6
F#,Dom7,1030,0.0,4.0,4.0,6.0,5.0,6.0,6
F#,Dom7,1031,0.0,4.0,4.0,9.0,2.0,6.0,6
F#,Dom7,1032,9.0,7.0,4.0,6.0,5.0,6.0,6
F#,Dom7,1033,9.0,7.0,4.0,9.0,2.0,6.0,6
F#,Dom7,1034,9.0,9.0,2.0,6.0,5.0,6.0,6
F#,Dom7,1035,9.0,9.0,2.0,9.0,2.0,6.0,6
F#,Dom7,1036,0.0,7.0,4.0,6.0,5.0,6.0,6
F#,Dom7,1037,0.0,7.0,4.0,9.0,2.0,6.0,6
F#,Dom7,1038,0.0,9.0,2.0,6.0,5.0,6.0,6
F#,Dom7,1039,0.0,9.0,2.0,9.0,2.0,6.0,6
F#,Dom7,1040,6.0,4.0,2.0,3.0,7.0,6.0,6
F#,Dom7,1041,9.0,1.0,2.0,3.0,7.0,6.0,6
F#,Dom7,1042,6.0,4.0,8.0,9.0,7.0,6.0,6
F#,Dom7,1043,9.0,1.0,8.0,9.0,7.0,6.0,6
F#,Dom7,1044,0.0,1.0,8.0,6.0,7.0,6.0,6
F#,Dom7,1045,6.0,7.0,8.0,6.0,7.0,6.0,6
F#,Dom7,1046,6.0,4.0,2.0,3.0,2.0,2.0,6
F#,Dom7,1047,9.0,1.0,2.0,3.0,2.0,2.0,6
F#,Dom7,1048,6.0,4.0,8.0,6.0,5.0,2.0,6
F#,Dom7,1049,6.0,4.0,8.0,6.0,7.0,0.0,6
F#,Dom7,1050,6.0,4.0,8.0,9.0,2.0,2.0,6
F#,Dom7,1051,9.0,1.0,8.0,6.0,5.0,2.0,6
F#,Dom7,1052,9.0,1.0,8.0,6.0,7.0,0.0,6
F#,Dom7,1053,9.0,1.0,8.0,9.0,2.0,2.0,6
F#,Dom7,1054,6.0,4.0,2.0,3.0,7.0,9.0,6
F#,Dom7,1055,9.0,1.0,2.0,3.0,7.0,9.0,6
F#,Dom7,1056,6.0,4.0,8.0,9.0,7.0,9.0,6
F#,Dom7,1057,9.0,1.0,8.0,9.0,7.0,9.0,6
F#,Dom7,1058,6.0,4.0,2.0,3.0,5.0,2.0,6
F#,Dom7,1059,6.0,4.0,2.0,3.0,7.0,0.0,6
F#,Dom7,1060,9.0,1.0,2.0,3.0,5.0,2.0,6
F#,Dom7,1061,9.0,1.0,2.0,3.0,7.0,0.0,6
F#,Dom7,1062,0.0,1.0,8.0,6.0,7.0,9.0,6
F#,Dom7,1063,6.0,7.0,8.0,6.0,7.0,9.0,6
F#,Dom7,1064,0.0,1.0,2.0,3.0,2.0,2.0,6
F#,Dom7,1065,0.0,1.0,8.0,6.0,5.0,2.0,6
F#,Dom7,1066,0.0,1.0,8.0,6.0,7.0,0.0,6
F#,Dom7,1067,0.0,1.0,8.0,9.0,2.0,2.0,6
F#,Dom7,1068,6.0,7.0,8.0,6.0,5.0,2.0,6
F#,Dom7,1069,6.0,7.0,8.0,6.0,7.0,0.0,6
F#,Dom7,1070,6.0,7.0,8.0,9.0,2.0,2.0,6
F#,Dom7,1071,0.0,1.0,2.0,3.0,7.0,9.0,6
F#,Dom7,1072,0.0,1.0,8.0,9.0,7.0,9.0,6
F#,Dom7,1073,6.0,7.0,8.0,9.0,7.0,9.0,6
F#,Dom7,1074,6.0,4.0,2.0,6.0,7.0,6.0,6
F#,Dom7,1075,9.0,1.0,2.0,6.0,7.0,6.0,6
F#,Dom7,1076,6.0,4.0,2.0,9.0,7.0,6.0,6
F#,Dom7,1077,9.0,1.0,2.0,9.0,7.0,6.0,6
F#,Dom7,1078,0.0,1.0,2.0,6.0,7.0,6.0,6
F#,Dom7,1079,6.0,4.0,2.0,6.0,7.0,9.0,6
F#,Dom7,1080,9.0,1.0,2.0,6.0,7.0,9.0,6
F#,Dom7,1081,6.0,4.0,2.0,6.0,5.0,2.0,6
F#,Dom7,1082,6.0,4.0,2.0,6.0,7.0,0.0,6
F#,Dom7,1083,6.0,4.0,2.0,9.0,2.0,2.0,6
F#,Dom7,1084,9.0,1.0,2.0,6.0,5.0,2.0,6
F#,Dom7,1085,9.0,1.0,2.0,6.0,7.0,0.0,6
F#,Dom7,1086,9.0,1.0,2.0,9.0,2.0,2.0,6
F#,Dom7,1087,6.0,4.0,2.0,9.0,7.0,9.0,6
F#,Dom7,1088,9.0,1.0,2.0,9.0,7.0,9.0,6
F#,Dom7,1089,0.0,1.0,2.0,6.0,7.0,9.0,6
F#,Dom7,1090,0.0,1.0,2.0,6.0,5.0,2.0,6
F#,Dom7,1091,0.0,1.0,2.0,6.0,7.0,0.0,6
F#,Dom7,1092,0.0,1.0,2.0,9.0,2.0,2.0,6
F#,Dom7,1093,0.0,1.0,2.0,9.0,7.0,9.0,6
F#,Dom7,1094,0.0,4.0,8.0,6.0,7.0,6.0,6
F#,Dom7,1095,9.0,7.0,8.0,6.0,7.0,6.0,6
F#,Dom7,1096,0.0,4.0,2.0,3.0,7.0,6.0,6
F#,Dom7,1097,0.0,4.0,8.0,9.0,7.0,6.0,6
F#,Dom7,1098,9.0,7.0,8.0,9.0,7.0,6.0,6
F#,Dom7,1099,0.0,7.0,8.0,6.0,7.0,6.0,6
F#,Dom7,1100,0.0,4.0,8.0,6.0,7.0,9.0,6
F#,Dom7,1101,9.0,7.0,8.0,6.0,7.0,9.0,6
F#,Dom7,1102,0.0,4.0,2.0,3.0,2.0,2.0,6
F#,Dom7,1103,0.0,4.0,8.0,6.0,5.0,2.0,6
F#,Dom7,1104,0.0,4.0,8.0,6.0,7.0,0.0,6
F#,Dom7,1105,0.0,4.0,8.0,9.0,2.0,2.0,6
F#,Dom7,1106,9.0,7.0,8.0,6.0,5.0,2.0,6
F#,Dom7,1107,9.0,7.0,8.0,6.0,7.0,0.0,6
F#,Dom7,1108,9.0,7.0,8.0,9.0,2.0,2.0,6
F#,Dom7,1109,0.0,4.0,2.0,3.0,7.0,9.0,6
F#,Dom7,1110,0.0,4.0,8.0,9.0,7.0,9.0,6
F#,Dom7,1111,9.0,7.0,8.0,9.0,7.0,9.0,6
F#,Dom7,1112,0.0,4.0,2.0,3.0,5.0,2.0,6
F#,Dom7,1113,0.0,4.0,2.0,3.0,7.0,0.0,6
F#,Dom7,1114,0.0,7.0,8.0,6.0,7.0,9.0,6
F#,Dom7,1115,0.0,7.0,8.0,6.0,5.0,2.0,6
F#,Dom7,1116,0.0,7.0,8.0,6.0,7.0,0.0,6
F#,Dom7,1117,0.0,7.0,8.0,9.0,2.0,2.0,6
F#,Dom7,1118,0.0,7.0,8.0,9.0,7.0,9.0,6
F#,Dom7,1119,0.0,4.0,2.0,6.0,7.0,6.0,6
F#,Dom7,1120,0.0,4.0,2.0,9.0,7.0,6.0,6
F#,Major7,776,2.0,1.0,4.0,6.0,6.0,2.0,6
F#,Major7,777,2.0,1.0,4.0,6.0,7.0,1.0,6
F#,Major7,778,2.0,1.0,4.0,10.0,2.0,2.0,6
F#,Major7,779,2.0,1.0,4.0,10.0,7.0,9.0,6
F#,Major7,780,2.0,4.0,4.0,3.0,6.0,2.0,6
F#,Major7,781,2.0,4.0,4.0,3.0,7.0,1.0,6
F#,Major7,782,2.0,8.0,4.0,3.0,2.0,2.0,6
F#,Major7,783,2.0,9.0,3.0,3.0,2.0,2.0,6
F#,Major7,784,2.0,9.0,8.0,6.0,6.0,2.0,6
F#,Major7,785,2.0,9.0,8.0,6.0,7.0,1.0,6
F#,Major7,786,2.0,9.0,8.0,10.0,2.0,2.0,6
F#,Major7,787,2.0,8.0,4.0,3.0,7.0,9.0,6
F#,Major7,788,2.0,9.0,3.0,3.0,7.0,9.0,6
F#,Major7,789,2.0,9.0,8.0,10.0,7.0,9.0,6
F#,Major7,790,2.0,4.0,4.0,10.0,7.0,6.0,6
F#,Major7,791,2.0,8.0,4.0,6.0,7.0,6.0,6
F#,Major7,792,2.0,9.0,3.0,6.0,7.0,6.0,6
F#,Major7,793,2.0,1.0,4.0,3.0,2.0,1.0,6
F#,Major7,794,2.0,1.0,4.0,3.0,6.0,9.0,6
F#,Major7,795,2.0,1.0,4.0,6.0,6.0,6.0,6
F#,Major7,796,2.0,1.0,4.0,10.0,2.0,6.0,6
F#,Major7,797,2.0,1.0,4.0,6.0,6.0,9.0,6
F#,Major7,798,2.0,1.0,4.0,10.0,2.0,9.0,6
F#,Major7,799,2.0,4.0,4.0,3.0,6.0,6.0,6
F#,Major7,800,2.0,8.0,4.0,3.0,2.0,6.0,6
F#,Major7,801,2.0,9.0,3.0,3.0,2.0,6.0,6
F#,Major7,802,2.0,9.0,8.0,6.0,6.0,6.0,6
F#,Major7,803,2.0,9.0,8.0,10.0,2.0,6.0,6
F#,Major7,804,2.0,4.0,4.0,3.0,2.0,1.0,6
F#,Major7,805,2.0,4.0,4.0,3.0,6.0,9.0,6
F#,Major7,806,2.0,8.0,4.0,3.0,2.0,9.0,6
F#,Major7,807,2.0,9.0,3.0,3.0,2.0,9.0,6
F#,Major7,808,2.0,9.0,8.0,6.0,6.0,9.0,6
F#,Major7,809,2.0,9.0,8.0,10.0,2.0,9.0,6
F#,Major7,810,2.0,8.0,4.0,3.0,2.0,1.0,6
F#,Major7,811,2.0,9.0,3.0,3.0,2.0,1.0,6
F#,Major7,812,2.0,8.0,4.0,3.0,6.0,9.0,6
F#,Major7,813,2.0,9.0,3.0,3.0,6.0,9.0,6
F#,Major7,814,2.0,4.0,4.0,6.0,6.0,6.0,6
F#,Major7,815,2.0,4.0,4.0,10.0,2.0,6.0,6
F#,Major7,816,2.0,8.0,4.0,6.0,6.0,6.0,6
F#,Major7,817,2.0,8.0,4.0,10.0,2.0,6.0,6
F#,Major7,818,2.0,9.0,3.0,6.0,6.0,6.0,6
F#,Major7,819,2.0,9.0,3.0,10.0,2.0,6.0,6
F#,Major7,820,2.0,1.0,3.0,3.0,2.0,2.0,6
F#,Major7,821,2.0,1.0,8.0,6.0,6.0,2.0,6
F#,Major7,822,2.0,1.0,8.0,6.0,7.0,1.0,6
F#,Major7,823,2.0,1.0,8.0,10.0,2.0,2.0,6
F#,Major7,824,2.0,1.0,3.0,3.0,7.0,9.0,6
F#,Major7,825,2.0,1.0,8.0,10.0,7.0,9.0,6
F#,Major7,826,2.0,1.0,3.0,6.0,7.0,6.0,6
F#,Major7,827,2.0,1.0,3.0,6.0,7.0,9.0,6
F#,Major7,828,2.0,1.0,3.0,6.0,6.0,2.0,6
F#,Major7,829,2.0,1.0,3.0,6.0,7.0,1.0,6
F#,Major7,830,2.0,1.0,3.0,10.0,2.0,2.0,6
F#,Major7,831,2.0,1.0,3.0,10.0,7.0,9.0,6
F#,Major7,832,2.0,4.0,3.0,3.0,7.0,6.0,6
F#,Major7,833,2.0,4.0,8.0,10.0,7.0,6.0,6
F#,Major7,834,2.0,8.0,8.0,6.0,7.0,6.0,6
F#,Major7,835,2.0,4.0,3.0,3.0,2.0,2.0,6
F#,Major7,836,2.0,4.0,8.0,6.0,6.0,2.0,6
F#,Major7,837,2.0,4.0,8.0,6.0,7.0,1.0,6
F#,Major7,838,2.0,4.0,8.0,10.0,2.0,2.0,6
F#,Major7,839,2.0,4.0,3.0,3.0,7.0,9.0,6
F#,Major7,840,2.0,4.0,8.0,10.0,7.0,9.0,6
F#,Major7,841,2.0,4.0,3.0,3.0,6.0,2.0,6
F#,Major7,842,2.0,4.0,3.0,3.0,7.0,1.0,6
F#,Major7,843,2.0,8.0,8.0,6.0,7.0,9.0,6
F#,Major7,844,2.0,8.0,8.0,6.0,6.0,2.0,6
F#,Major7,845,2.0,8.0,8.0,6.0,7.0,1.0,6
F#,Major7,846,2.0,8.0,8.0,10.0,2.0,2.0,6
F#,Major7,847,2.0,8.0,8.0,10.0,7.0,9.0,6
F#,Major7,848,2.0,4.0,3.0,6.0,7.0,6.0,6
F#,Major7,849,2.0,4.0,3.0,10.0,7.0,6.0,6
F#,Major7,850,2.0,1.0,3.0,3.0,2.0,6.0,6
F#,Major7,851,2.0,1.0,8.0,6.0,6.0,6.0,6
F#,Major7,852,2.0,1.0,8.0,10.0,2.0,6.0,6
F#,Major7,853,2.0,1.0,3.0,3.0,2.0,9.0,6
F#,Major7,854,2.0,1.0,8.0,6.0,6.0,9.0,6
F#,Major7,855,2.0,1.0,8.0,10.0,2.0,9.0,6
F#,Major7,856,2.0,1.0,3.0,3.0,2.0,1.0,6
F#,Major7,857,2.0,1.0,3.0,3.0,6.0,9.0,6
F#,Major7,858,2.0,1.0,3.0,6.0,6.0,6.0,6
F#,Major7,859,2.0,1.0,3.0,10.0,2.0,6.0,6
F#,Major7,860,2.0,1.0,3.0,6.0,6.0,9.0,6
F#,Major7,861,2.0,1.0,3.0,10.0,2.0,9.0,6
F#,Major7,862,2.0,4.0,3.0,3.0,2.0,6.0,6
F#,Major7,863,2.0,4.0,8.0,6.0,6.0,6.0,6
F#,Major7,864,2.0,4.0,8.0,10.0,2.0,6.0,6
F#,Major7,865,2.0,4.0,3.0,3.0,6.0,6.0,6
F#,Major7,866,2.0,8.0,8.0,6.0,6.0,6.0,6
F#,Major7,867,2.0,8.0,8.0,10.0,2.0,6.0,6
F#,Major7,868,2.0,4.0,3.0,3.0,2.0,9.0,6
F#,Major7,869,2.0,4.0,8.0,6.0,6.0,9.0,6
F#,Major7,870,2.0,4.0,8.0,10.0,2.0,9.0,6
F#,Major7,871,2.0,4.0,3.0,3.0,2.0,1.0,6
F#,Major7,872,2.0,4.0,3.0,3.0,6.0,9.0,6
F#,Major7,873,2.0,8.0,8.0,6.0,6.0,9.0,6
F#,Major7,874,2.0,8.0,8.0,10.0,2.0,9.0,6
F#,Major7,875,2.0,4.0,3.0,6.0,6.0,6.0,6
F#,Major7,876,2.0,4.0,3.0,10.0,2.0,6.0,6
F#,Major7,877,6.0,4.0,4.0,3.0,6.0,2.0,6
F#,Major7,878,6.0,4.0,4.0,3.0,7.0,1.0,6
F#,Major7,879,9.0,1.0,4.0,3.0,6.0,2.0,6
F#,Major7,880,9.0,1.0,4.0,3.0,7.0,1.0,6
F#,Major7,881,1.0,1.0,4.0,3.0,2.0,2.0,6
F#,Major7,882,6.0,8.0,4.0,3.0,2.0,2.0,6
F#,Major7,883,6.0,9.0,3.0,3.0,2.0,2.0,6
F#,Major7,884,6.0,9.0,8.0,6.0,6.0,2.0,6
F#,Major7,885,6.0,9.0,8.0,6.0,7.0,1.0,6
F#,Major7,886,6.0,9.0,8.0,10.0,2.0,2.0,6
F#,Major7,887,1.0,1.0,4.0,3.0,7.0,9.0,6
F#,Major7,888,6.0,8.0,4.0,3.0,7.0,9.0,6
F#,Major7,889,6.0,9.0,3.0,3.0,7.0,9.0,6
F#,Major7,890,6.0,9.0,8.0,10.0,7.0,9.0,6
F#,Major7,891,6.0,4.0,4.0,10.0,7.0,6.0,6
F#,Major7,892,9.0,1.0,4.0,10.0,7.0,6.0,6
F#,Major7,893,1.0,1.0,4.0,6.0,7.0,6.0,6
F#,Major7,894,6.0,8.0,4.0,6.0,7.0,6.0,6
F#,Major7,895,6.0,9.0,3.0,6.0,7.0,6.0,6
F#,Major7,896,6.0,4.0,4.0,6.0,6.0,2.0,6
F#,Major7,897,6.0,4.0,4.0,6.0,7.0,1.0,6
F#,Major7,898,6.0,4.0,4.0,10.0,2.0,2.0,6
F#,Major7,899,9.0,1.0,4.0,6.0,6.0,2.0,6
F#,Major7,900,9.0,1.0,4.0,6.0,7.0,1.0,6
F#,Major7,901,9.0,1.0,4.0,10.0,2.0,2.0,6
F#,Major7,902,6.0,4.0,4.0,10.0,7.0,9.0,6
F#,Major7,903,9.0,1.0,4.0,10.0,7.0,9.0,6
F#,Major7,904,1.0,1.0,4.0,6.0,7.0,9.0,6
F#,Major7,905,6.0,8.0,4.0,6.0,7.0,9.0,6
F#,Major7,906,6.0,9.0,3.0,6.0,7.0,9.0,6
F#,Major7,907,1.0,1.0,4.0,6.0,6.0,2.0,6
F#,Major7,908,1.0,1.0,4.0,6.0,7.0,1.0,6
F#,Major7,909,1.0,1.0,4.0,10.0,2.0,2.0,6
F#,Major7,910,6.0,8.0,4.0,6.0,6.0,2.0,6
F#,Major7,911,6.0,8.0,4.0,6.0,7.0,1.0,6
F#,Major7,912,6.0,8.0,4.0,10.0,2.0,2.0,6
F#,Major7,913,6.0,9.0,3.0,6.0,6.0,2.0,6
F#,Major7,914,6.0,9.0,3.0,6.0,7.0,1.0,6
F#,Major7,915,6.0,9.0,3.0,10.0,2.0,2.0,6
F#,Major7,916,1.0,1.0,4.0,10.0,7.0,9.0,6
F#,Major7,917,6.0,8.0,4.0,10.0,7.0,9.0,6
F#,Major7,918,6.0,9.0,3.0,10.0,7.0,9.0,6
F#,Major7,919,1.0,4.0,4.0,3.0,7.0,6.0,6
F#,Major7,920,9.0,8.0,4.0,3.0,7.0,6.0,6
F#,Major7,921,9.0,9.0,3.0,3.0,7.0,6.0,6
F#,Major7,922,9.0,9.0,8.0,10.0,7.0,6.0,6
F#,Major7,923,1.0,9.0,8.0,6.0,7.0,6.0,6
F#,Major7,924,1.0,4.0,4.0,3.0,2.0,2.0,6
F#,Major7,925,9.0,8.0,4.0,3.0,2.0,2.0,6
F#,Major7,926,9.0,9.0,3.0,3.0,2.0,2.0,6
F#,Major7,927,9.0,9.0,8.0,6.0,6.0,2.0,6
F#,Major7,928,9.0,9.0,8.0,6.0,7.0,1.0,6
F#,Major7,929,9.0,9.0,8.0,10.0,2.0,2.0,6
F#,Major7,930,1.0,4.0,4.0,3.0,7.0,9.0,6
F#,Major7,931,9.0,8.0,4.0,3.0,7.0,9.0,6
F#,Major7,932,9.0,9.0,3.0,3.0,7.0,9.0,6
F#,Major7,933,9.0,9.0,8.0,10.0,7.0,9.0,6
F#,Major7,934,1.0,4.0,4.0,3.0,6.0,2.0,6
F#,Major7,935,1.0,4.0,4.0,3.0,7.0,1.0,6
F#,Major7,936,9.0,8.0,4.0,3.0,6.0,2.0,6
F#,Major7,937,9.0,8.0,4.0,3.0,7.0,1.0,6
F#,Major7,938,9.0,9.0,3.0,3.0,6.0,2.0,6
F#,Major7,939,9.0,9.0,3.0,3.0,7.0,1.0,6
F#,Major7,940,1.0,9.0,8.0,6.0,7.0,9.0,6
F#,Major7,941,1.0,8.0,4.0,3.0,2.0,2.0,6
F#,Major7,942,1.0,9.0,3.0,3.0,2.0,2.0,6
F#,Major7,943,1.0,9.0,8.0,6.0,6.0,2.0,6
F#,Major7,944,1.0,9.0,8.0,6.0,7.0,1.0,6
F#,Major7,945,1.0,9.0,8.0,10.0,2.0,2.0,6
F#,Major7,946,1.0,8.0,4.0,3.0,7.0,9.0,6
F#,Major7,947,1.0,9.0,3.0,3.0,7.0,9.0,6
F#,Major7,948,1.0,9.0,8.0,10.0,7.0,9.0,6
F#,Major7,949,1.0,4.0,4.0,6.0,7.0,6.0,6
F#,Major7,950,9.0,8.0,4.0,6.0,7.0,6.0,6
F#,Major7,951,9.0,9.0,3.0,6.0,7.0,6.0,6
F#,Major7,952,1.0,4.0,4.0,10.0,7.0,6.0,6
F#,Major7,953,9.0,8.0,4.0,10.0,7.0,6.0,6
F#,Major7,954,9.0,9.0,3.0,10.0,7.0,6.0,6
F#,Major7,955,1.0,8.0,4.0,6.0,7.0,6.0,6
F#,Major7,956,1.0,9.0,3.0,6.0,7.0,6.0,6
F#,Major7,957,6.0,4.0,4.0,3.0,6.0,6.0,6
F#,Major7,958,9.0,1.0,4.0,3.0,6.0,6.0,6
F#,Major7,959,1.0,1.0,4.0,3.0,2.0,6.0,6
F#,Major7,960,6.0,8.0,4.0,3.0,2.0,6.0,6
F#,Major7,961,6.0,9.0,3.0,3.0,2.0,6.0,6
F#,Major7,962,6.0,9.0,8.0,6.0,6.0,6.0,6
F#,Major7,963,6.0,9.0,8.0,10.0,2.0,6.0,6
F#,Major7,964,6.0,4.0,4.0,3.0,2.0,1.0,6
F#,Major7,965,9.0,1.0,4.0,3.0,2.0,1.0,6
F#,Major7,966,6.0,4.0,4.0,3.0,6.0,9.0,6
F#,Major7,967,9.0,1.0,4.0,3.0,6.0,9.0,6
F#,Major7,968,1.0,1.0,4.0,3.0,2.0,9.0,6
F#,Major7,969,6.0,8.0,4.0,3.0,2.0,9.0,6
F#,Major7,970,6.0,9.0,3.0,3.0,2.0,9.0,6
F#,Major7,971,6.0,9.0,8.0,6.0,6.0,9.0,6
F#,Major7,972,6.0,9.0,8.0,10.0,2.0,9.0,6
F#,Major7,973,1.0,1.0,4.0,3.0,2.0,1.0,6
F#,Major7,974,6.0,8.0,4.0,3.0,2.0,1.0,6
F#,Major7,975,6.0,9.0,3.0,3.0,2.0,1.0,6
F#,Major7,976,1.0,1.0,4.0,3.0,6.0,9.0,6
F#,Major7,977,6.0,8.0,4.0,3.0,6.0,9.0,6
F#,Major7,978,6.0,9.0,3.0,3.0,6.0,9.0,6
F#,Major7,979,6.0,4.0,4.0,6.0,6.0,6.0,6
F#,Major7,980,6.0,4.0,4.0,10.0,2.0,6.0,6
F#,Major7,981,9.0,1.0,4.0,6.0,6.0,6.0,6
F#,Major7,982,9.0,1.0,4.0,10.0,2.0,6.0,6
F#,Major7,983,1.0,1.0,4.0,6.0,6.0,6.0,6
F#,Major7,984,1.0,1.0,4.0,10.0,2.0,6.0,6
F#,Major7,985,6.0,8.0,4.0,6.0,6.0,6.0,6
F#,Major7,986,6.0,8.0,4.0,10.0,2.0,6.0,6
F#,Major7,987,6.0,9.0,3.0,6.0,6.0,6.0,6
F#,Major7,988,6.0,9.0,3.0,10.0,2.0,6.0,6
F#,Major7,989,6.0,4.0,4.0,6.0,6.0,9.0,6
F#,Major7,990,6.0,4.0,4.0,10.0,2.0,9.0,6
F#,Major7,991,9.0,1.0,4.0,6.0,6.0,9.0,6
F#,Major7,992,9.0,1.0,4.0,10.0,2.0,9.0,6
F#,Major7,993,1.0,1.0,4.0,6.0,6.0,9.0,6
F#,Major7,994,1.0,1.0,4.0,10.0,2.0,9.0,6
F#,Major7,995,6.0,8.0,4.0,6.0,6.0,9.0,6
F#,Major7,996,6.0,8.0,4.0,10.0,2.0,9.0,6
F#,Major7,997,6.0,9.0,3.0,6.0,6.0,9.0,6
F#,Major7,998,6.0,9.0,3.0,10.0,2.0,9.0,6
F#,Major7,999,1.0,4.0,4.0,3.0,2.0,6.0,6
F#,Major7,1000,9.0,8.0,4.0,3.0,2.0,6.0,6
F#,Major7,1001,9.0,9.0,3.0,3.0,2.0,6.0,6
F#,Major7,1002,9.0,9.0,8.0,6.0,6.0,6.0,6
F#,Major7,1003,9.0,9.0,8.0,10.0,2.0,6.0,6
F#,Major7,1004,1.0,4.0,4.0,3.0,6.0,6.0,6
F#,Major7,1005,9.0,8.0,4.0,3.0,6.0,6.0,6
F#,Major7,1006,9.0,9.0,3.0,3.0,6.0,6.0,6
F#,Major7,1007,1.0,8.0,4.0,3.0,2.0,6.0,6
F#,Major7,1008,1.0,9.0,3.0,3.0,2.0,6.0,6
F#,Major7,1009,1.0,9.0,8.0,6.0,6.0,6.0,6
F#,Major7,1010,1.0,9.0,8.0,10.0,2.0,6.0,6
F#,Major7,1011,1.0,4.0,4.0,3.0,2.0,9.0,6
F#,Major7,1012,9.0,8.0,4.0,3.0,2.0,9.0,6
F#,Major7,1013,9.0,9.0,3.0,3.0,2.0,9.0,6
F#,Major7,1014,9.0,9.0,8.0,6.0,6.0,9.0,6
F#,Major7,1015,9.0,9.0,8.0,10.0,2.0,9.0,6
F#,Major7,1016,1.0,4.0,4.0,3.0,2.0,1.0,6
F#,Major7,1017,9.0,8.0,4.0,3.0,2.0,1.0,6
F#,Major7,1018,9.0,9.0,3.0,3.0,2.0,1.0,6
F#,Major7,1019,1.0,4.0,4.0,3.0,6.0,9.0,6
F#,Major7,1020,9.0,8.0,4.0,3.0,6.0,9.0,6
F#,Major7,1021,9.0,9.0,3.0,3.0,6.0,9.0,6
F#,Major7,1022,1.0,8.0,4.0,3.0,2.0,9.0,6
F#,Major7,1023,1.0,9.0,3.0,3.0,2.0,9.0,6
F#,Major7,1024,1.0,9.0,8.0,6.0,6.0,9.0,6
F#,Major7,1025,1.0,9.0,8.0,10.0,2.0,9.0,6
F#,Major7,1026,1.0,8.0,4.0,3.0,2.0,1.0,6
F#,Major7,1027,1.0,9.0,3.0,3.0,2.0,1.0,6
F#,Major7,1028,1.0,8.0,4.0,3.0,6.0,9.0,6
F#,Major7,1029,1.0,9.0,3.0,3.0,6.0,9.0,6
F#,Major7,1030,1.0,4.0,4.0,6.0,6.0,6.0,6
F#,Major7,1031,1.0,4.0,4.0,10.0,2.0,6.0,6
F#,Major7,1032,9.0,8.0,4.0,6.0,6.0,6.0,6
F#,Major7,1033,9.0,8.0,4.0,10.0,2.0,6.0,6
F#,Major7,1034,9.0,9.0,3.0,6.0,6.0,6.0,6
F#,Major7,1035,9.0,9.0,3.0,10.0,2.0,6.0,6
F#,Major7,1036,1.0,8.0,4.0,6.0,6.0,6.0,6
F#,Major7,1037,1.0,8.0,4.0,10.0,2.0,6.0,6
